id,date,speed,day_type,seasons,rainfall,storm_days
5521,19/8/2017 11:00,17.14117936,0.5,3,22,7
5522,19/8/2017 12:00,22.11804,0.5,3,22,7
5523,19/8/2017 13:00,17.40310761,0.5,3,22,7
5524,19/8/2017 14:00,16.04616863,0.5,3,22,7
5525,19/8/2017 15:00,19.5662789,0.5,3,22,7
5526,19/8/2017 16:00,19.1757533,0.5,3,22,7
5527,19/8/2017 17:00,20.16154505,0.5,3,22,7
5528,19/8/2017 18:00,12.47512919,0.5,3,22,7
5529,19/8/2017 19:00,26.93618947,0.5,3,22,7
5530,19/8/2017 20:00,24.21434302,0.5,3,22,7
5531,19/8/2017 21:00,36.93501596,0.5,3,22,7
5532,19/8/2017 22:00,32.04301931,0.5,3,22,7
5533,19/8/2017 23:00,36.31601074,0.5,3,22,7
5534,20/8/2017 0:00,45.33167886,0.5,3,22,7
5535,20/8/2017 1:00,48.65465257,0.5,3,22,7
5536,20/8/2017 2:00,47.77338618,0.5,3,22,7
5537,20/8/2017 3:00,47.02775386,0.5,3,22,7
5538,20/8/2017 4:00,47.16163342,0.5,3,22,7
5539,20/8/2017 5:00,44.83686751,0.5,3,22,7
5540,20/8/2017 6:00,47.29386249,0.5,3,22,7
5541,20/8/2017 7:00,43.8709969,0.5,3,22,7
5542,20/8/2017 8:00,45.56569563,0.5,3,22,7
5543,20/8/2017 9:00,44.81207348,0.5,3,22,7
5544,20/8/2017 10:00,42.43598549,0.5,3,22,7
5545,20/8/2017 11:00,38.47101514,0.5,3,22,7
5546,20/8/2017 12:00,42.17203572,0.5,3,22,7
5547,20/8/2017 13:00,39.7443083,0.5,3,22,7
5548,20/8/2017 14:00,40.37368525,0.5,3,22,7
5549,20/8/2017 15:00,38.01941063,0.5,3,22,7
5550,20/8/2017 16:00,38.59579459,0.5,3,22,7
5551,20/8/2017 17:00,39.57036261,0.5,3,22,7
5552,20/8/2017 18:00,32.7213147,0.5,3,22,7
5553,20/8/2017 19:00,44.85811469,0.5,3,22,7
5554,20/8/2017 20:00,47.38879447,0.5,3,22,7
5555,20/8/2017 21:00,37.36475862,0.5,3,22,7
5556,20/8/2017 22:00,36.33162563,0.5,3,22,7
5557,20/8/2017 23:00,43.26255901,0.5,3,22,7
5558,21/8/2017 0:00,49.24415941,0,3,22,7
5559,21/8/2017 1:00,47.60944593,0,3,22,7
5560,21/8/2017 2:00,49.46653481,0,3,22,7
5561,21/8/2017 3:00,46.24587966,0,3,22,7
5562,21/8/2017 4:00,45.92041884,0,3,22,7
5563,21/8/2017 5:00,46.7491565,0,3,22,7
5564,21/8/2017 6:00,48.12458711,0,3,22,7
5565,21/8/2017 7:00,31.2029975,0,3,22,7
5566,21/8/2017 8:00,17.26743269,0,3,22,7
5567,21/8/2017 9:00,15.94044354,0,3,22,7
5568,21/8/2017 10:00,22.78035265,0,3,22,7
5569,21/8/2017 11:00,23.2060214,0,3,22,7
5570,21/8/2017 12:00,17.17437345,0,3,22,7
5571,21/8/2017 13:00,18.93809802,0,3,22,7
5572,21/8/2017 14:00,15.55530914,0,3,22,7
5573,21/8/2017 15:00,15.76283382,0,3,22,7
5574,21/8/2017 16:00,18.1328477,0,3,22,7
5575,21/8/2017 17:00,14.30883634,0,3,22,7
5576,21/8/2017 18:00,11.98922305,0,3,22,7
5577,21/8/2017 19:00,16.0243284,0,3,22,7
5578,21/8/2017 20:00,29.47413836,0,3,22,7
5579,21/8/2017 21:00,45.39308158,0,3,22,7
5580,21/8/2017 22:00,41.2715823,0,3,22,7
5581,21/8/2017 23:00,44.60873145,0,3,22,7
5582,22/8/2017 0:00,48.57450558,0,3,22,7
5583,22/8/2017 1:00,49.29010102,0,3,22,7
5584,22/8/2017 2:00,46.54396338,0,3,22,7
5585,22/8/2017 3:00,46.7251354,0,3,22,7
5586,22/8/2017 4:00,48.92207465,0,3,22,7
5587,22/8/2017 5:00,47.30822184,0,3,22,7
5588,22/8/2017 6:00,45.79327588,0,3,22,7
5589,22/8/2017 7:00,28.88455209,0,3,22,7
5590,22/8/2017 8:00,17.51050448,0,3,22,7
5591,22/8/2017 9:00,16.41995924,0,3,22,7
5592,22/8/2017 10:00,16.53964072,0,3,22,7
5593,22/8/2017 11:00,18.66486493,0,3,22,7
5594,22/8/2017 12:00,14.9005885,0,3,22,7
5595,22/8/2017 13:00,17.75456625,0,3,22,7
5596,22/8/2017 14:00,11.48237206,0,3,22,7
5597,22/8/2017 15:00,15.11802879,0,3,22,7
5598,22/8/2017 16:00,12.25277799,0,3,22,7
5599,22/8/2017 17:00,6.911435347,0,3,22,7
5600,22/8/2017 18:00,7.89048356,0,3,22,7
5601,22/8/2017 19:00,16.5136398,0,3,22,7
5602,22/8/2017 20:00,31.54292139,0,3,22,7
5603,22/8/2017 21:00,45.97166857,0,3,22,7
5604,22/8/2017 22:00,43.5096965,0,3,22,7
5605,22/8/2017 23:00,47.27207475,0,3,22,7
5606,23/8/2017 0:00,49.28595236,0,3,22,7
5607,23/8/2017 1:00,49.79915126,0,3,22,7
5608,23/8/2017 2:00,45.7791755,0,3,22,7
5609,23/8/2017 3:00,47.84341888,0,3,22,7
5610,23/8/2017 4:00,46.35087647,0,3,22,7
5611,23/8/2017 5:00,45.32592544,0,3,22,7
5612,23/8/2017 6:00,43.44574239,0,3,22,7
5613,23/8/2017 7:00,34.80497837,0,3,22,7
5614,23/8/2017 8:00,17.83087437,0,3,22,7
5615,23/8/2017 9:00,17.57123452,0,3,22,7
5616,23/8/2017 10:00,14.65643547,0,3,22,7
5617,23/8/2017 11:00,22.21205229,0,3,22,7
5618,23/8/2017 12:00,33.76692928,0,3,22,7
5619,23/8/2017 13:00,26.40484715,0,3,22,7
5620,23/8/2017 14:00,25.3588358,0,3,22,7
5621,23/8/2017 15:00,25.23190381,0,3,22,7
5622,23/8/2017 16:00,28.59580268,0,3,22,7
5623,23/8/2017 17:00,24.1314406,0,3,22,7
5624,23/8/2017 18:00,23.83864089,0,3,22,7
5625,23/8/2017 19:00,35.26759837,0,3,22,7
5626,23/8/2017 20:00,40.80257584,0,3,22,7
5627,23/8/2017 21:00,46.22536646,0,3,22,7
5628,23/8/2017 22:00,45.62141958,0,3,22,7
5629,23/8/2017 23:00,45.68761149,0,3,22,7
5630,24/8/2017 0:00,48.43127373,0,3,22,7
5631,24/8/2017 1:00,47.71356829,0,3,22,7
5632,24/8/2017 2:00,45.50785738,0,3,22,7
5633,24/8/2017 3:00,46.18555656,0,3,22,7
5634,24/8/2017 4:00,47.39185193,0,3,22,7
5635,24/8/2017 5:00,46.67593072,0,3,22,7
5636,24/8/2017 6:00,45.82361352,0,3,22,7
5637,24/8/2017 7:00,26.19965582,0,3,22,7
5638,24/8/2017 8:00,11.49343529,0,3,22,7
5639,24/8/2017 9:00,12.43256724,0,3,22,7
5640,24/8/2017 10:00,15.81516947,0,3,22,7
5641,24/8/2017 11:00,15.30877133,0,3,22,7
5642,24/8/2017 12:00,15.15893595,0,3,22,7
5643,24/8/2017 13:00,11.43051746,0,3,22,7
5644,24/8/2017 14:00,12.26701191,0,3,22,7
5645,24/8/2017 15:00,14.9017148,0,3,22,7
5646,24/8/2017 16:00,15.44259157,0,3,22,7
5647,24/8/2017 17:00,12.63936506,0,3,22,7
5648,24/8/2017 18:00,9.895914205,0,3,22,7
5649,24/8/2017 19:00,15.28951604,0,3,22,7
5650,24/8/2017 20:00,24.33598864,0,3,22,7
5651,24/8/2017 21:00,38.82956582,0,3,22,7
5652,24/8/2017 22:00,38.22376681,0,3,22,7
5653,24/8/2017 23:00,43.02345087,0,3,22,7
5654,25/8/2017 0:00,50.9268461,0,3,22,7
5655,25/8/2017 1:00,50.49769726,0,3,22,7
5656,25/8/2017 2:00,49.45446061,0,3,22,7
5657,25/8/2017 3:00,47.45104154,0,3,22,7
5658,25/8/2017 4:00,46.79711614,0,3,22,7
5659,25/8/2017 5:00,48.2629616,0,3,22,7
5660,25/8/2017 6:00,46.64667518,0,3,22,7
5661,25/8/2017 7:00,30.42379002,0,3,22,7
5662,25/8/2017 8:00,16.57138231,0,3,22,7
5663,25/8/2017 9:00,18.80844445,0,3,22,7
5664,25/8/2017 10:00,19.3894741,0,3,22,7
5665,25/8/2017 11:00,17.38265445,0,3,22,7
5666,25/8/2017 12:00,14.69065031,0,3,22,7
5667,25/8/2017 13:00,19.013373,0,3,22,7
5668,25/8/2017 14:00,14.76206651,0,3,22,7
5669,25/8/2017 15:00,13.58294734,0,3,22,7
5670,25/8/2017 16:00,19.84666225,0,3,22,7
5671,25/8/2017 17:00,9.781418075,0,3,22,7
5672,25/8/2017 18:00,8.513969853,0,3,22,7
5673,25/8/2017 19:00,15.82002434,0,3,22,7
5674,25/8/2017 20:00,39.39644706,0,3,22,7
5675,25/8/2017 21:00,45.66678154,0,3,22,7
5676,25/8/2017 22:00,33.5173642,0,3,22,7
5677,25/8/2017 23:00,37.97703806,0,3,22,7
5678,26/8/2017 0:00,49.93206917,0.5,3,22,7
5679,26/8/2017 1:00,51.9874318,0.5,3,22,7
5680,26/8/2017 2:00,48.65065655,0.5,3,22,7
5681,26/8/2017 3:00,49.59401757,0.5,3,22,7
5682,26/8/2017 4:00,49.1246073,0.5,3,22,7
5683,26/8/2017 5:00,50.65876899,0.5,3,22,7
5684,26/8/2017 6:00,49.00705073,0.5,3,22,7
5685,26/8/2017 7:00,40.65151331,0.5,3,22,7
5686,26/8/2017 8:00,27.7326788,0.5,3,22,7
5687,26/8/2017 9:00,32.14821214,0.5,3,22,7
5688,26/8/2017 10:00,32.52631242,0.5,3,22,7
5689,26/8/2017 11:00,19.93062306,0.5,3,22,7
5690,26/8/2017 12:00,16.65619005,0.5,3,22,7
5691,26/8/2017 13:00,21.09207543,0.5,3,22,7
5692,26/8/2017 14:00,19.01195942,0.5,3,22,7
5693,26/8/2017 15:00,15.2177357,0.5,3,22,7
5694,26/8/2017 16:00,16.20167293,0.5,3,22,7
5695,26/8/2017 17:00,18.05947574,0.5,3,22,7
5696,26/8/2017 18:00,18.43320027,0.5,3,22,7
5697,26/8/2017 19:00,23.43513058,0.5,3,22,7
5698,26/8/2017 20:00,41.43067242,0.5,3,22,7
5699,26/8/2017 21:00,36.90862044,0.5,3,22,7
5700,26/8/2017 22:00,18.22791256,0.5,3,22,7
5701,26/8/2017 23:00,30.79484907,0.5,3,22,7
5702,27/8/2017 0:00,45.99642011,0.5,3,22,7
5703,27/8/2017 1:00,45.87007194,0.5,3,22,7
5704,27/8/2017 2:00,44.44963013,0.5,3,22,7
5705,27/8/2017 3:00,45.31645158,0.5,3,22,7
5706,27/8/2017 4:00,45.70424737,0.5,3,22,7
5707,27/8/2017 5:00,36.83247751,0.5,3,22,7
5708,27/8/2017 6:00,17.32773283,0.5,3,22,7
5709,27/8/2017 7:00,23.54980469,0.5,3,22,7
5710,27/8/2017 8:00,47.66829628,0.5,3,22,7
5711,27/8/2017 9:00,46.54715806,0.5,3,22,7
5712,27/8/2017 10:00,42.64868962,0.5,3,22,7
5713,27/8/2017 11:00,41.66026882,0.5,3,22,7
5714,27/8/2017 12:00,37.75318313,0.5,3,22,7
5715,27/8/2017 13:00,41.14682865,0.5,3,22,7
5716,27/8/2017 14:00,44.48830134,0.5,3,22,7
5717,27/8/2017 15:00,41.2202443,0.5,3,22,7
5718,27/8/2017 16:00,42.52203081,0.5,3,22,7
5719,27/8/2017 17:00,45.44039291,0.5,3,22,7
5720,27/8/2017 18:00,39.76995168,0.5,3,22,7
5721,27/8/2017 19:00,44.14685479,0.5,3,22,7
5722,27/8/2017 20:00,43.45077636,0.5,3,22,7
5723,27/8/2017 21:00,40.22760333,0.5,3,22,7
5724,27/8/2017 22:00,37.66792302,0.5,3,22,7
5725,27/8/2017 23:00,41.39765904,0.5,3,22,7
5726,28/8/2017 0:00,46.65675201,0,3,22,7
5727,28/8/2017 1:00,46.20740179,0,3,22,7
5728,28/8/2017 2:00,48.05032048,0,3,22,7
5729,28/8/2017 3:00,48.14617515,0,3,22,7
5730,28/8/2017 4:00,46.91739211,0,3,22,7
5731,28/8/2017 5:00,44.85173335,0,3,22,7
5732,28/8/2017 6:00,38.73604294,0,3,22,7
5733,28/8/2017 7:00,23.22637807,0,3,22,7
5734,28/8/2017 8:00,12.98443725,0,3,22,7
5735,28/8/2017 9:00,16.74555113,0,3,22,7
5736,28/8/2017 10:00,24.96928992,0,3,22,7
5737,28/8/2017 11:00,25.47220833,0,3,22,7
5738,28/8/2017 12:00,15.78708255,0,3,22,7
5739,28/8/2017 13:00,19.83884932,0,3,22,7
5740,28/8/2017 14:00,15.62309325,0,3,22,7
5741,28/8/2017 15:00,16.12608672,0,3,22,7
5742,28/8/2017 16:00,8.538056174,0,3,22,7
5743,28/8/2017 17:00,7.73732237,0,3,22,7
5744,28/8/2017 18:00,6.740715497,0,3,22,7
5745,28/8/2017 19:00,20.40269334,0,3,22,7
5746,28/8/2017 20:00,31.500112,0,3,22,7
5747,28/8/2017 21:00,44.54098251,0,3,22,7
5748,28/8/2017 22:00,41.55693781,0,3,22,7
5749,28/8/2017 23:00,36.47194269,0,3,22,7
5750,29/8/2017 0:00,49.401849,0,3,22,7
5751,29/8/2017 1:00,50.84980504,0,3,22,7
5752,29/8/2017 2:00,48.50953564,0,3,22,7
5753,29/8/2017 3:00,47.30495503,0,3,22,7
5754,29/8/2017 4:00,47.71449742,0,3,22,7
5755,29/8/2017 5:00,46.6999018,0,3,22,7
5756,29/8/2017 6:00,44.87316718,0,3,22,7
5757,29/8/2017 7:00,27.19014121,0,3,22,7
5758,29/8/2017 8:00,12.6870016,0,3,22,7
5759,29/8/2017 9:00,15.96330909,0,3,22,7
5760,29/8/2017 10:00,26.202035,0,3,22,7
5761,29/8/2017 11:00,26.63222268,0,3,22,7
5762,29/8/2017 12:00,16.46822312,0,3,22,7
5763,29/8/2017 13:00,21.92453914,0,3,22,7
5764,29/8/2017 14:00,19.51333399,0,3,22,7
5765,29/8/2017 15:00,20.39353296,0,3,22,7
5766,29/8/2017 16:00,20.47043961,0,3,22,7
5767,29/8/2017 17:00,13.97081653,0,3,22,7
5768,29/8/2017 18:00,9.186619384,0,3,22,7
5769,29/8/2017 19:00,27.9911918,0,3,22,7
5770,29/8/2017 20:00,39.80688715,0,3,22,7
5771,29/8/2017 21:00,45.5976283,0,3,22,7
5772,29/8/2017 22:00,38.72964128,0,3,22,7
5773,29/8/2017 23:00,44.45687014,0,3,22,7
5774,30/8/2017 0:00,48.73913466,0,3,22,7
5775,30/8/2017 1:00,47.73568582,0,3,22,7
5776,30/8/2017 2:00,48.26429656,0,3,22,7
5777,30/8/2017 3:00,49.07373358,0,3,22,7
5778,30/8/2017 4:00,46.15599402,0,3,22,7
5779,30/8/2017 5:00,46.81668894,0,3,22,7
5780,30/8/2017 6:00,45.50690301,0,3,22,7
5781,30/8/2017 7:00,27.00758318,0,3,22,7
5782,30/8/2017 8:00,9.686233197,0,3,22,7
5783,30/8/2017 9:00,19.37418851,0,3,22,7
5784,30/8/2017 10:00,29.07620026,0,3,22,7
5785,30/8/2017 11:00,27.06137535,0,3,22,7
5786,30/8/2017 12:00,17.51795052,0,3,22,7
5787,30/8/2017 13:00,19.86293924,0,3,22,7
5788,30/8/2017 14:00,20.93206483,0,3,22,7
5789,30/8/2017 15:00,24.76101548,0,3,22,7
5790,30/8/2017 16:00,24.03319182,0,3,22,7
5791,30/8/2017 17:00,16.22640662,0,3,22,7
5792,30/8/2017 18:00,9.381340481,0,3,22,7
5793,30/8/2017 19:00,24.27704405,0,3,22,7
5794,30/8/2017 20:00,36.13065079,0,3,22,7
5795,30/8/2017 21:00,45.18527936,0,3,22,7
5796,30/8/2017 22:00,40.15329211,0,3,22,7
5797,30/8/2017 23:00,44.02196336,0,3,22,7
5798,31/8/2017 0:00,47.8974038,0,3,22,7
5799,31/8/2017 1:00,48.06417554,0,3,22,7
5800,31/8/2017 2:00,47.96835555,0,3,22,7
5801,31/8/2017 3:00,48.59971017,0,3,22,7
5802,31/8/2017 4:00,49.11522596,0,3,22,7
5803,31/8/2017 5:00,48.40049271,0,3,22,7
5804,31/8/2017 6:00,44.04428915,0,3,22,7
5805,31/8/2017 7:00,29.24788151,0,3,22,7
5806,31/8/2017 8:00,13.47159603,0,3,22,7
5807,31/8/2017 9:00,15.199913,0,3,22,7
5808,31/8/2017 10:00,24.51665432,0,3,22,7
5809,31/8/2017 11:00,19.28785763,0,3,22,7
5810,31/8/2017 12:00,17.17834299,0,3,22,7
5811,31/8/2017 13:00,20.57208028,0,3,22,7
5812,31/8/2017 14:00,21.63754491,0,3,22,7
5813,31/8/2017 15:00,18.06836942,0,3,22,7
5814,31/8/2017 16:00,14.1071389,0,3,22,7
5815,31/8/2017 17:00,12.71982361,0,3,22,7
5816,31/8/2017 18:00,11.07632185,0,3,22,7
5817,31/8/2017 19:00,20.20993421,0,3,22,7
5818,31/8/2017 20:00,27.8772777,0,3,22,7
5819,31/8/2017 21:00,36.99636555,0,3,22,7
5820,31/8/2017 22:00,17.91796536,0,3,22,7
5821,31/8/2017 23:00,44.63224024,0,3,22,7
5822,1/9/2017 0:00,49.27075043,1,4,20,8
5823,1/9/2017 1:00,46.67209702,1,4,20,8
5824,1/9/2017 2:00,49.54487974,1,4,20,8
5825,1/9/2017 3:00,47.72327195,1,4,20,8
5826,1/9/2017 4:00,47.46268243,1,4,20,8
5827,1/9/2017 5:00,47.31656222,1,4,20,8
5828,1/9/2017 6:00,43.13579618,1,4,20,8
5829,1/9/2017 7:00,26.06872563,1,4,20,8
5830,1/9/2017 8:00,13.80925834,1,4,20,8
5831,1/9/2017 9:00,18.86161679,1,4,20,8
5832,1/9/2017 10:00,25.33211909,1,4,20,8
5833,1/9/2017 11:00,23.87409505,1,4,20,8
5834,1/9/2017 12:00,15.7598045,1,4,20,8
5835,1/9/2017 13:00,16.02551336,1,4,20,8
5836,1/9/2017 14:00,16.26703925,1,4,20,8
5837,1/9/2017 15:00,15.37744935,1,4,20,8
5838,1/9/2017 16:00,13.30250657,1,4,20,8
5839,1/9/2017 17:00,14.15571728,1,4,20,8
5840,1/9/2017 18:00,10.05184212,1,4,20,8
5841,1/9/2017 19:00,16.24034865,1,4,20,8
5842,1/9/2017 20:00,30.12604693,1,4,20,8
5843,1/9/2017 21:00,45.16059876,1,4,20,8
5844,1/9/2017 22:00,36.20881706,1,4,20,8
5845,1/9/2017 23:00,39.45530157,1,4,20,8
5846,2/9/2017 0:00,48.46511615,1,4,20,8
5847,2/9/2017 1:00,49.32846477,1,4,20,8
5848,2/9/2017 2:00,49.75582084,1,4,20,8
5849,2/9/2017 3:00,49.20954927,1,4,20,8
5850,2/9/2017 4:00,47.51028365,1,4,20,8
5851,2/9/2017 5:00,46.49284787,1,4,20,8
5852,2/9/2017 6:00,47.08721942,1,4,20,8
5853,2/9/2017 7:00,40.08491379,1,4,20,8
5854,2/9/2017 8:00,32.048461,1,4,20,8
5855,2/9/2017 9:00,30.05388678,1,4,20,8
5856,2/9/2017 10:00,32.31107403,1,4,20,8
5857,2/9/2017 11:00,24.96119006,1,4,20,8
5858,2/9/2017 12:00,22.32343031,1,4,20,8
5859,2/9/2017 13:00,20.08777149,1,4,20,8
5860,2/9/2017 14:00,14.57680374,1,4,20,8
5861,2/9/2017 15:00,16.94319371,1,4,20,8
5862,2/9/2017 16:00,16.90156166,1,4,20,8
5863,2/9/2017 17:00,15.02867945,1,4,20,8
5864,2/9/2017 18:00,10.22955756,1,4,20,8
5865,2/9/2017 19:00,22.76044036,1,4,20,8
5866,2/9/2017 20:00,42.04115866,1,4,20,8
5867,2/9/2017 21:00,36.51901083,1,4,20,8
5868,2/9/2017 22:00,33.84255771,1,4,20,8
5869,2/9/2017 23:00,37.21748826,1,4,20,8
5870,3/9/2017 0:00,46.67970812,0.5,4,20,8
5871,3/9/2017 1:00,47.04412543,0.5,4,20,8
5872,3/9/2017 2:00,46.82459107,0.5,4,20,8
5873,3/9/2017 3:00,47.83647009,0.5,4,20,8
5874,3/9/2017 4:00,49.01902174,0.5,4,20,8
5875,3/9/2017 5:00,45.76457264,0.5,4,20,8
5876,3/9/2017 6:00,44.55741517,0.5,4,20,8
5877,3/9/2017 7:00,39.67964395,0.5,4,20,8
5878,3/9/2017 8:00,43.85953531,0.5,4,20,8
5879,3/9/2017 9:00,47.10462474,0.5,4,20,8
5880,3/9/2017 10:00,49.46228828,0.5,4,20,8
5881,3/9/2017 11:00,47.92228084,0.5,4,20,8
5882,3/9/2017 12:00,46.93569349,0.5,4,20,8
5883,3/9/2017 13:00,45.70569074,0.5,4,20,8
5884,3/9/2017 14:00,45.3133499,0.5,4,20,8
5885,3/9/2017 15:00,39.5398966,0.5,4,20,8
5886,3/9/2017 16:00,46.78361232,0.5,4,20,8
5887,3/9/2017 17:00,45.02821879,0.5,4,20,8
5888,3/9/2017 18:00,32.42078645,0.5,4,20,8
5889,3/9/2017 19:00,40.60965452,0.5,4,20,8
5890,3/9/2017 20:00,42.11292005,0.5,4,20,8
5891,3/9/2017 21:00,34.61169031,0.5,4,20,8
5892,3/9/2017 22:00,34.9213019,0.5,4,20,8
5893,3/9/2017 23:00,45.46393423,0.5,4,20,8
5894,4/9/2017 0:00,47.51845457,1,4,20,8
5895,4/9/2017 1:00,45.33593555,1,4,20,8
5896,4/9/2017 2:00,45.70144766,1,4,20,8
5897,4/9/2017 3:00,47.96507486,1,4,20,8
5898,4/9/2017 4:00,44.65926127,1,4,20,8
5899,4/9/2017 5:00,46.22456063,1,4,20,8
5900,4/9/2017 6:00,39.29027679,1,4,20,8
5901,4/9/2017 7:00,20.28643871,1,4,20,8
5902,4/9/2017 8:00,11.92667949,1,4,20,8
5903,4/9/2017 9:00,15.07875291,1,4,20,8
5904,4/9/2017 10:00,21.55185536,1,4,20,8
5905,4/9/2017 11:00,27.53808312,1,4,20,8
5906,4/9/2017 12:00,20.1396622,1,4,20,8
5907,4/9/2017 13:00,15.98403591,1,4,20,8
5908,4/9/2017 14:00,17.64720646,1,4,20,8
5909,4/9/2017 15:00,20.86632746,1,4,20,8
5910,4/9/2017 16:00,21.21261498,1,4,20,8
5911,4/9/2017 17:00,13.14799985,1,4,20,8
5912,4/9/2017 18:00,8.072873857,1,4,20,8
5913,4/9/2017 19:00,21.79632757,1,4,20,8
5914,4/9/2017 20:00,35.47258276,1,4,20,8
5915,4/9/2017 21:00,45.47780228,1,4,20,8
5916,4/9/2017 22:00,43.6937095,1,4,20,8
5917,4/9/2017 23:00,44.54329544,1,4,20,8
5918,5/9/2017 0:00,49.4149933,1,4,20,8
5919,5/9/2017 1:00,47.67112103,1,4,20,8
5920,5/9/2017 2:00,47.57459369,1,4,20,8
5921,5/9/2017 3:00,47.71521387,1,4,20,8
5922,5/9/2017 4:00,47.49056891,1,4,20,8
5923,5/9/2017 5:00,47.07819396,1,4,20,8
5924,5/9/2017 6:00,43.06261373,1,4,20,8
5925,5/9/2017 7:00,15.96712905,1,4,20,8
5926,5/9/2017 8:00,11.03844066,1,4,20,8
5927,5/9/2017 9:00,15.15520833,1,4,20,8
5928,5/9/2017 10:00,16.10471308,1,4,20,8
5929,5/9/2017 11:00,19.31062057,1,4,20,8
5930,5/9/2017 12:00,17.98724684,1,4,20,8
5931,5/9/2017 13:00,11.92734761,1,4,20,8
5932,5/9/2017 14:00,18.52237247,1,4,20,8
5933,5/9/2017 15:00,17.89933714,1,4,20,8
5934,5/9/2017 16:00,11.48397258,1,4,20,8
5935,5/9/2017 17:00,13.20844875,1,4,20,8
5936,5/9/2017 18:00,9.103200806,1,4,20,8
5937,5/9/2017 19:00,15.71024475,1,4,20,8
5938,5/9/2017 20:00,39.72403329,1,4,20,8
5939,5/9/2017 21:00,44.69324787,1,4,20,8
5940,5/9/2017 22:00,39.47742472,1,4,20,8
5941,5/9/2017 23:00,44.4821753,1,4,20,8
5942,6/9/2017 0:00,48.55280804,0,4,20,8
5943,6/9/2017 1:00,49.25721374,0,4,20,8
5944,6/9/2017 2:00,46.09106582,0,4,20,8
5945,6/9/2017 3:00,48.07857061,0,4,20,8
5946,6/9/2017 4:00,47.70222683,0,4,20,8
5947,6/9/2017 5:00,44.62663001,0,4,20,8
5948,6/9/2017 6:00,43.98620404,0,4,20,8
5949,6/9/2017 7:00,25.1672251,0,4,20,8
5950,6/9/2017 8:00,11.89847971,0,4,20,8
5951,6/9/2017 9:00,16.73385417,0,4,20,8
5952,6/9/2017 10:00,19.25470723,0,4,20,8
5953,6/9/2017 11:00,23.98961029,0,4,20,8
5954,6/9/2017 12:00,18.05455804,0,4,20,8
5955,6/9/2017 13:00,19.96709101,0,4,20,8
5956,6/9/2017 14:00,18.87465219,0,4,20,8
5957,6/9/2017 15:00,24.40668566,0,4,20,8
5958,6/9/2017 16:00,17.6631026,0,4,20,8
5959,6/9/2017 17:00,7.200644416,0,4,20,8
5960,6/9/2017 18:00,10.44349225,0,4,20,8
5961,6/9/2017 19:00,14.36074681,0,4,20,8
5962,6/9/2017 20:00,32.77365772,0,4,20,8
5963,6/9/2017 21:00,44.27584143,0,4,20,8
5964,6/9/2017 22:00,38.53066403,0,4,20,8
5965,6/9/2017 23:00,46.09386209,0,4,20,8
5966,7/9/2017 0:00,49.56503932,0,4,20,8
5967,7/9/2017 1:00,48.07221833,0,4,20,8
5968,7/9/2017 2:00,48.57834199,0,4,20,8
5969,7/9/2017 3:00,49.79894776,0,4,20,8
5970,7/9/2017 4:00,47.70173731,0,4,20,8
5971,7/9/2017 5:00,46.27161325,0,4,20,8
5972,7/9/2017 6:00,43.41363597,0,4,20,8
5973,7/9/2017 7:00,19.41591548,0,4,20,8
5974,7/9/2017 8:00,14.65340135,0,4,20,8
5975,7/9/2017 9:00,16.12616416,0,4,20,8
5976,7/9/2017 10:00,24.60821295,0,4,20,8
5977,7/9/2017 11:00,24.06970605,0,4,20,8
5978,7/9/2017 12:00,20.88580537,0,4,20,8
5979,7/9/2017 13:00,20.71114952,0,4,20,8
5980,7/9/2017 14:00,13.84568608,0,4,20,8
5981,7/9/2017 15:00,11.99322009,0,4,20,8
5982,7/9/2017 16:00,11.23009687,0,4,20,8
5983,7/9/2017 17:00,8.254393103,0,4,20,8
5984,7/9/2017 18:00,11.29147241,0,4,20,8
5985,7/9/2017 19:00,24.40243879,0,4,20,8
5986,7/9/2017 20:00,38.02840959,0,4,20,8
5987,7/9/2017 21:00,46.46010287,0,4,20,8
5988,7/9/2017 22:00,35.26184515,0,4,20,8
5989,7/9/2017 23:00,40.12693093,0,4,20,8
5990,8/9/2017 0:00,51.54265793,0,4,20,8
5991,8/9/2017 1:00,49.25332862,0,4,20,8
5992,8/9/2017 2:00,45.27176444,0,4,20,8
5993,8/9/2017 3:00,49.5379704,0,4,20,8
5994,8/9/2017 4:00,46.2674298,0,4,20,8
5995,8/9/2017 5:00,47.08030742,0,4,20,8
5996,8/9/2017 6:00,44.31620797,0,4,20,8
5997,8/9/2017 7:00,21.26818339,0,4,20,8
5998,8/9/2017 8:00,12.62226615,0,4,20,8
5999,8/9/2017 9:00,16.48258728,0,4,20,8
6000,8/9/2017 10:00,21.94008701,0,4,20,8
6001,8/9/2017 11:00,14.10496507,0,4,20,8
6002,8/9/2017 12:00,18.66378606,0,4,20,8
6003,8/9/2017 13:00,18.44953379,0,4,20,8
6004,8/9/2017 14:00,13.75498357,0,4,20,8
6005,8/9/2017 15:00,14.66889375,0,4,20,8
6006,8/9/2017 16:00,16.01013898,0,4,20,8
6007,8/9/2017 17:00,11.58980793,0,4,20,8
6008,8/9/2017 18:00,9.382240102,0,4,20,8
6009,8/9/2017 19:00,18.75528493,0,4,20,8
6010,8/9/2017 20:00,34.03592076,0,4,20,8
6011,8/9/2017 21:00,45.55618636,0,4,20,8
